Seconds,R_Time,Depth,Lat,Long,Resp_Num,Sleep_Num,Stroke_Rate,Heart_Rate,heading,pitch,roll
352631,2021-04-09 11:31:59,-1.20868123954635,37.1165555998621,-122.323319738716,2,1,0.5631641,81.42224,0.200614745100338,-0.0487337786066011,0.342771768423679
352632,2021-04-09 11:32:00,-1.13848325465998,37.1165554770216,-122.323319622282,2,1,0.5631641,80.58383,0.223835141886938,-0.0509239196905698,0.332297737816814
352633,2021-04-09 11:32:01,-1.13786625204221,37.1165553541811,-122.323319505849,2,1,0.5631641,79.68766,0.219822055612264,-0.0724328546040181,0.329301818557439
352634,2021-04-09 11:32:02,-1.12017048777595,37.1165552313406,-122.323319389416,2,1,0.5631641,80.51123,0.238739077051691,-0.0733806769057697,0.339492440609746
352635,2021-04-09 11:32:03,-1.17497980445394,37.1165551085001,-122.323319272983,2,1,0.5631641,81.39154,0.232817517250848,-0.0750340197728287,0.348831464802426
352636,2021-04-09 11:32:04,-1.14158992223856,37.1165549856596,-122.32331915655,2,1,0.5631641,80.99006,0.188666858478041,-0.036691191973642,0.312065660342143
352637,2021-04-09 11:32:05,-1.13947195591356,37.1165548628191,-122.323319040117,2,1,0.5631641,80.25979,0.239750220780498,-0.0367979372405673,0.342133625087372
352638,2021-04-09 11:32:06,-1.15996960603033,37.1165547399786,-122.323318923684,2,1,0.5631641,80.48165,0.225637717784265,-0.0418974596129773,0.337022024322784
352639,2021-04-09 11:32:07,-1.16361890349449,37.1165546171381,-122.323318807251,2,1,0.5631641,81.3598,0.229808528192786,-0.0668473724850795,0.332330119452822
352640,2021-04-09 11:32:08,-1.13673654136062,37.1165544942976,-122.323318690818,2,1,0.5631641,80.37991,0.220760935253495,-0.0648115419483226,0.33276025713825
352641,2021-04-09 11:32:09,-1.15283154314668,37.1165543714571,-122.323318574385,2,1,0.5631641,79.45862,0.259460758624365,-0.0455058206264175,0.352173123827167
352642,2021-04-09 11:32:10,-1.11808354814024,37.1165542486166,-122.323318457952,2,1,0.5631641,78.80116,0.227071703688688,-0.0389259122828548,0.341758489649567
352643,2021-04-09 11:32:11,-1.14775138841221,37.1165541257761,-122.323318341519,2,1,0.5631641,78.87204,0.217466244437561,-0.0423301493810562,0.328695948654664
352644,2021-04-09 11:32:12,-1.17203994176478,37.1165540029356,-122.323318225086,2,1,0.5631641,78.87098,0.231125566642387,-0.0655300945159466,0.333697019849693
352645,2021-04-09 11:32:13,-1.12496774815005,37.1165538800951,-122.323318108653,2,1,0.5631641,79.24211,0.249868161020057,-0.0565937723532164,0.352265706942452
352646,2021-04-09 11:32:14,-1.10680732908945,37.1165537572546,-122.32331799222,2,1,0.5631641,79.11852,0.250506852889789,-0.0422760792719816,0.374996978164459
352647,2021-04-09 11:32:15,-1.13949307802968,37.1165536344141,-122.323317875787,2,1,0.5631641,79.36311,0.301863245833435,-0.0013904278001063,0.392042282937697
352648,2021-04-09 11:32:16,-1.1480056638148,37.1165535115736,-122.323317759354,2,1,0.5631641,79.87831,0.272494301536158,0.0233720571210281,0.342414066507963
352649,2021-04-09 11:32:17,-1.16603599680876,37.1165533887331,-122.32331764292,2,1,0.5631641,79.78546,0.701894787091222,-0.047252135257946,0.638015092696754
352650,2021-04-09 11:32:18,-1.1191363852547,37.1165532658926,-122.323317526487,2,1,0.5631641,80.00403,0.536543378919555,-0.0689390655268496,0.484458299770348
352651,2021-04-09 11:32:19,-1.17177503898938,37.1165531430521,-122.323317410054,2,1,0.5631641,80.31243,0.464930681250223,-0.0248251248721048,0.298773206986476
352652,2021-04-09 11:32:20,-1.1399964229562,37.1165530202116,-122.323317293621,2,1,0.5631641,80.07834,0.748678966138895,0.039502420004787,0.243791515597347
352653,2021-04-09 11:32:21,-1.15123115948174,37.1165528973711,-122.323317177188,2,1,0.5631641,80.17526,1.27344615997629,-0.341087271158782,0.458179216749571
352654,2021-04-09 11:32:22,-1.17270013466389,37.1165527745306,-122.323317060755,2,1,0.5631641,79.07394,1.10962165751356,-0.0741329736038889,0.233248518477778
352655,2021-04-09 11:32:23,-1.18748481491301,37.1165526516901,-122.323316944322,2,1,0.5631641,78.0605,1.07913742705123,-0.0231453570437535,0.190136900650831
352656,2021-04-09 11:32:24,-1.11330703755078,37.1165525288496,-122.323316827889,2,1,0.5631641,76.69833,1.10514023927706,-0.0578175197701555,0.16738256075903
352657,2021-04-09 11:32:25,-1.13785607673249,37.1165524060091,-122.323316711456,2,1,0.5631641,76.41153,1.08583168153259,-0.0390398774910511,0.20279739774078
352658,2021-04-09 11:32:26,-1.15533830524187,37.1165522831686,-122.323316595023,2,1,0.5631641,77.02082,1.07244549063165,-0.0657241002858824,0.207271785372333
352659,2021-04-09 11:32:27,-1.12709165944479,37.1165521603281,-122.32331647859,2,1,0.5631641,76.78946,1.10307684599364,-0.0775144235464638,0.207752135615251
352660,2021-04-09 11:32:28,-1.11377845918242,37.1165520374876,-122.323316362157,2,1,0.5631641,76.0874,1.11637093636208,-0.0915308876390181,0.220005313704296
